Data;Hora;Moeda;Qtd;Tipo;Status
2018-12-03;18:03:48;Bitcoin;0.46564768;Retirada;Saída para Externa
2018-12-03;18:03:48;Bitcoin;0.46564768;Retirada;Saída para Externa
2018-12-03;18:03:48;Bitcoin;0.46564768;Retirada;Saída para Externa
2018-12-03;18:03:48;Bitcoin;0.46564768;Retirada;Saída para Externa
2018-12-12;19:24:54;Bitcoin;0.58361337;Retirada;Saída para Externa
2018-12-12;19:24:54;Bitcoin;0.58361337;Retirada;Saída para Externa
2018-12-12;19:24:54;Bitcoin;0.58361337;Retirada;Saída para Externa
2018-12-12;19:24:54;Bitcoin;0.58361337;Retirada;Saída para Externa
2018-12-12;19:24:54;Bitcoin;0.58361337;Retirada;Saída para Externa
2018-12-26;12:59:14;Bitcoin;0.45253251;Retirada;Saída para Externa
2018-12-26;12:59:14;Bitcoin;0.45253251;Retirada;Saída para Externa
2018-12-27;12:20:21;Bitcoin;0.07259513;Retirada;Saída para Externa
2018-12-27;12:20:21;Bitcoin;0.07259513;Retirada;Saída para Externa
2019-01-02;19:42:48;Bitcoin;0.1;Retirada;Saída para Externa
2019-01-02;19:42:48;Bitcoin;0.1;Retirada;Saída para Externa
2019-01-02;19:47:42;Bitcoin;0.13100769;Retirada;Saída para Externa
2019-01-18;20:22:19;Bitcoin;0.05370705;Retirada;Saída para Externa
2019-01-18;20:22:19;Bitcoin;0.05370705;Retirada;Saída para Externa
2019-01-19;17:14:44;Bitcoin;0.05292755;Retirada;Saída para Externa
2019-01-19;17:14:44;Bitcoin;0.05292755;Retirada;Saída para Externa
2019-01-19;17:14:44;Bitcoin;0.05292755;Retirada;Saída para Externa
2019-02-08;11:45:41;Ethereum;1.62119506;Retirada;Saída para Externa
2019-02-08;11:48:12;Bitcoin;0.06588549;Retirada;Saída para Externa
2019-02-08;11:48:12;Bitcoin;0.06588549;Retirada;Saída para Externa
2019-02-08;11:48:12;Bitcoin;0.06588549;Retirada;Saída para Externa
2019-02-08;11:48:12;Bitcoin;0.06588549;Retirada;Saída para Externa
2019-02-13;09:20:49;Bitcoin;0.43737489;Retirada;Saída para Externa
2019-02-13;09:20:49;Bitcoin;0.43737489;Retirada;Saída para Externa
2019-02-13;09:20:49;Bitcoin;0.43737489;Retirada;Saída para Externa
